from	to	weight
GO:0048729	GO:0048732	0.317
GO:0001763	GO:0048732	0.451
GO:0008544	GO:0048732	0.324
GO:0060485	GO:0048732	0.678
GO:0061061	GO:0048732	0.409
GO:0001892	GO:0048732	0.411
GO:0072001	GO:0048732	0.583
GO:0048568	GO:0048732	0.688
GO:0001944	GO:0048732	0.583
GO:0001701	GO:0048732	0.343
GO:0007507	GO:0048732	0.678
GO:0098773	GO:0048732	0.513
GO:0030323	GO:0048732	0.688
GO:0060537	GO:0048732	0.324
GO:0071695	GO:0048732	0.368
GO:0002521	GO:0048732	0.461
GO:0021782	GO:0048732	0.356
GO:0001764	GO:0048732	0.302
GO:1903706	GO:0048732	0.422
GO:0051960	GO:0048732	0.437
GO:0048663	GO:0048732	0.331
GO:0061383	GO:0048732	0.349
GO:0060324	GO:0048732	0.368
GO:0007416	GO:0048732	0.366
GO:0048535	GO:0048732	0.582
GO:0048705	GO:0048732	0.578
GO:0007595	GO:0048732	0.551
GO:0032291	GO:0048732	0.411
GO:0048483	GO:0048732	0.583
GO:0007398	GO:0048732	0.324
GO:0035282	GO:0048732	0.406
GO:0060575	GO:0048732	0.356
GO:2000027	GO:0048732	0.503
GO:0061448	GO:0048732	0.324
GO:0002009	GO:0030855	0.473
GO:0048729	GO:0030855	0.411
GO:0008544	GO:0030855	0.43
GO:0060485	GO:0030855	0.347
GO:0061061	GO:0030855	0.342
GO:0032989	GO:0030855	0.425
GO:0045596	GO:0030855	0.376
GO:0098773	GO:0030855	0.397
GO:0048863	GO:0030855	0.545
GO:0060537	GO:0030855	0.43
GO:0071695	GO:0030855	0.312
GO:0002521	GO:0030855	0.452
GO:0021782	GO:0030855	0.446
GO:0042692	GO:0030855	0.566
GO:0001764	GO:0030855	0.334
GO:0030856	GO:0030855	0.61
GO:0048663	GO:0030855	0.426
GO:0001649	GO:0030855	0.479
GO:0010720	GO:0030855	0.372
GO:0003158	GO:0030855	0.535
GO:0030318	GO:0030855	0.42
GO:0060324	GO:0030855	0.312
GO:0045198	GO:0030855	0.483
GO:0007398	GO:0030855	0.43
GO:2000738	GO:0030855	0.312
GO:0060575	GO:0030855	0.627
GO:0061448	GO:0030855	0.43
GO:0030855	GO:0002009	0.473
GO:0048729	GO:0002009	0.788
GO:0001763	GO:0002009	0.439
GO:0008544	GO:0002009	0.451
GO:0060485	GO:0002009	0.36
GO:0061061	GO:0002009	0.36
GO:0032989	GO:0002009	0.354
GO:0098773	GO:0002009	0.41
GO:0060537	GO:0002009	0.451
GO:0071695	GO:0002009	0.326
GO:0061383	GO:0002009	0.469
GO:0003158	GO:0002009	0.56
GO:0060324	GO:0002009	0.326
GO:0045198	GO:0002009	0.431
GO:0007398	GO:0002009	0.451
GO:0060575	GO:0002009	0.308
GO:0060323	GO:0002009	0.394
GO:0061448	GO:0002009	0.451
GO:0048732	GO:0048729	0.317
GO:0030855	GO:0048729	0.411
GO:0002009	GO:0048729	0.788
GO:0001763	GO:0048729	0.552
GO:0008544	GO:0048729	0.584
GO:0060485	GO:0048729	0.459
GO:0061061	GO:0048729	0.457
GO:0032989	GO:0048729	0.443
GO:0021700	GO:0048729	0.342
GO:0098773	GO:0048729	0.351
GO:0060537	GO:0048729	0.584
GO:0071695	GO:0048729	0.411
GO:0048589	GO:0048729	0.306
GO:0061383	GO:0048729	0.6
GO:0008360	GO:0048729	0.341
GO:0003158	GO:0048729	0.49
GO:0060324	GO:0048729	0.411
GO:0048705	GO:0048729	0.378
GO:0045198	GO:0048729	0.357
GO:0007398	GO:0048729	0.584
GO:0060323	GO:0048729	0.497
GO:2000027	GO:0048729	0.349
GO:0061448	GO:0048729	0.584
GO:0040017	GO:2000147	0.539
GO:0030335	GO:2000147	0.871
GO:0050900	GO:2000147	0.395
GO:0001667	GO:2000147	0.404
GO:0040013	GO:2000147	0.332
GO:0045785	GO:2000147	0.367
GO:0001764	GO:2000147	0.331
GO:2000146	GO:2000147	0.645
GO:0044089	GO:2000147	0.367
GO:1903829	GO:2000147	0.381
GO:0034762	GO:2000147	0.344
GO:2000147	GO:0040017	0.539
GO:0030335	GO:0040017	0.488
GO:0042330	GO:0040017	0.305
GO:0040013	GO:0040017	0.616
GO:0045785	GO:0040017	0.33
GO:2000146	GO:0040017	0.332
GO:0051047	GO:0040017	0.317
GO:0044089	GO:0040017	0.33
GO:0040008	GO:0040017	0.385
GO:0032103	GO:0040017	0.347
GO:0050920	GO:0040017	0.443
GO:1904951	GO:0040017	0.357
GO:2000147	GO:0030335	0.871
GO:0040017	GO:0030335	0.488
GO:0050900	GO:0030335	0.439
GO:0001667	GO:0030335	0.452
GO:0030595	GO:0030335	0.313
GO:0040013	GO:0030335	0.301
GO:0045785	GO:0030335	0.326
GO:0001764	GO:0030335	0.368
GO:2000146	GO:0030335	0.562
GO:0044089	GO:0030335	0.326
GO:1903829	GO:0030335	0.336
GO:0034762	GO:0030335	0.31
GO:0030029	GO:0098609	0.388
GO:0098743	GO:0098609	0.388
GO:0007162	GO:0098609	0.449
GO:0033627	GO:0098609	0.669
GO:0045785	GO:0098609	0.449
GO:0031589	GO:0098609	0.669
GO:0045103	GO:0098609	0.388
GO:0099560	GO:0098609	0.565
GO:0006457	GO:0098609	0.388
GO:0001952	GO:0098609	0.37
GO:0030029	GO:0030036	0.573
GO:0034330	GO:0030036	0.451
GO:0097435	GO:0030036	0.451
GO:0034329	GO:0030036	0.315
GO:0032989	GO:0030036	0.354
GO:0030198	GO:0030036	0.334
GO:0045229	GO:0030036	0.451
GO:0098743	GO:0030036	0.311
GO:0030239	GO:0030036	0.428
GO:0045104	GO:0030036	0.605
GO:0045103	GO:0030036	0.311
GO:0033108	GO:0030036	0.344
GO:0032970	GO:0030036	0.366
GO:0032535	GO:0030036	0.37
GO:0006457	GO:0030036	0.311
GO:0032956	GO:0030036	0.63
GO:0098609	GO:0030029	0.388
GO:0030036	GO:0030029	0.573
GO:0034330	GO:0030029	0.357
GO:0050673	GO:0030029	0.428
GO:0097435	GO:0030029	0.357
GO:0034220	GO:0030029	0.311
GO:0045229	GO:0030029	0.357
GO:0098743	GO:0030029	0.543
GO:0006091	GO:0030029	0.388
GO:0007610	GO:0030029	0.306
GO:0048863	GO:0030029	0.334
GO:0033627	GO:0030029	0.388
GO:0033002	GO:0030029	0.428
GO:0046649	GO:0030029	0.338
GO:0072593	GO:0030029	0.388
GO:0032940	GO:0030029	0.311
GO:0050865	GO:0030029	0.323
GO:0035088	GO:0030029	0.357
GO:0061245	GO:0030029	0.428
GO:0045104	GO:0030029	0.311
GO:0070661	GO:0030029	0.428
GO:0043473	GO:0030029	0.306
GO:0099537	GO:0030029	0.301
GO:0031589	GO:0030029	0.388
GO:0071887	GO:0030029	0.311
GO:0006897	GO:0030029	0.349
GO:0045103	GO:0030029	0.543
GO:0090162	GO:0030029	0.357
GO:0032970	GO:0030029	0.595
GO:0048144	GO:0030029	0.428
GO:0048511	GO:0030029	0.306
GO:0072089	GO:0030029	0.428
GO:0035988	GO:0030029	0.428
GO:0006457	GO:0030029	0.543
GO:0032956	GO:0030029	0.343
GO:0042254	GO:0030029	0.311
GO:2000147	GO:0050900	0.395
GO:0030335	GO:0050900	0.439
GO:0001667	GO:0050900	0.694
GO:0030595	GO:0050900	0.667
GO:0001764	GO:0050900	0.519
GO:0046649	GO:0050900	0.316
GO:2000146	GO:0050900	0.395
GO:0030036	GO:0034330	0.451
GO:0030029	GO:0034330	0.357
GO:0097435	GO:0034330	0.639
GO:0034329	GO:0034330	0.683
GO:0032989	GO:0034330	0.464
GO:0030198	GO:0034330	0.47
GO:0045229	GO:0034330	0.639
GO:0098743	GO:0034330	0.357
GO:1901888	GO:0034330	0.476
GO:0120035	GO:0034330	0.35
GO:0045104	GO:0034330	0.451
GO:0097178	GO:0034330	0.31
GO:0007416	GO:0034330	0.428
GO:0099174	GO:0034330	0.464
GO:0045103	GO:0034330	0.357
GO:0099560	GO:0034330	0.551
GO:0033108	GO:0034330	0.332
GO:0032535	GO:0034330	0.501
GO:0001558	GO:0034330	0.368
GO:0006457	GO:0034330	0.357
GO:0033622	GO:0034330	0.396
GO:0042254	GO:0034330	0.319
GO:0048732	GO:0001763	0.451
GO:0002009	GO:0001763	0.439
GO:0048729	GO:0001763	0.552
GO:0008544	GO:0001763	0.383
GO:0060485	GO:0001763	0.414
GO:0061061	GO:0001763	0.469
GO:0072001	GO:0001763	0.439
GO:0048568	GO:0001763	0.414
GO:0032989	GO:0001763	0.452
GO:0001944	GO:0001763	0.439
GO:0001701	GO:0001763	0.38
GO:0021700	GO:0001763	0.358
GO:0007507	GO:0001763	0.414
GO:0001503	GO:0001763	0.393
GO:0098773	GO:0001763	0.327
GO:0030323	GO:0001763	0.414
GO:0060537	GO:0001763	0.383
GO:0071695	GO:0001763	0.423
GO:0002521	GO:0001763	0.315
GO:0021782	GO:0001763	0.329
GO:0042692	GO:0001763	0.311
GO:0048589	GO:0001763	0.321
GO:0090130	GO:0001763	0.393
GO:0090132	GO:0001763	0.316
GO:0003013	GO:0001763	0.316
GO:0042303	GO:0001763	0.393
GO:0042633	GO:0001763	0.316
GO:0051960	GO:0001763	0.341
GO:0048663	GO:0001763	0.303
GO:0061383	GO:0001763	0.608
GO:0001649	GO:0001763	0.345
GO:0008360	GO:0001763	0.352
GO:0003158	GO:0001763	0.326
GO:0050886	GO:0001763	0.316
GO:0060324	GO:0001763	0.423
GO:0032941	GO:0001763	0.304
GO:0048535	GO:0001763	0.373
GO:0048705	GO:0001763	0.489
GO:0044706	GO:0001763	0.352
GO:0032291	GO:0001763	0.361
GO:0035019	GO:0001763	0.395
GO:0048483	GO:0001763	0.439
GO:0007398	GO:0001763	0.383
GO:0046849	GO:0001763	0.316
GO:0007586	GO:0001763	0.393
GO:0035282	GO:0001763	0.428
GO:0060323	GO:0001763	0.506
GO:2000027	GO:0001763	0.445
GO:0061448	GO:0001763	0.383
GO:0030029	GO:0050673	0.428
GO:0008285	GO:0050673	0.382
GO:0098743	GO:0050673	0.428
GO:0033002	GO:0050673	0.605
GO:0048660	GO:0050673	0.344
GO:0048145	GO:0050673	0.368
GO:0061245	GO:0050673	0.329
GO:0070661	GO:0050673	0.605
GO:0045103	GO:0050673	0.428
GO:0048144	GO:0050673	0.605
GO:0072089	GO:0050673	0.605
GO:0035988	GO:0050673	0.605
GO:0006457	GO:0050673	0.428
GO:0072091	GO:0050673	0.368
GO:0048732	GO:0008544	0.324
GO:0030855	GO:0008544	0.43
GO:0002009	GO:0008544	0.451
GO:0048729	GO:0008544	0.584
GO:0001763	GO:0008544	0.383
GO:0060485	GO:0008544	0.484
GO:0061061	GO:0008544	0.491
GO:0072001	GO:0008544	0.303
GO:0001944	GO:0008544	0.303
GO:0021700	GO:0008544	0.357
GO:0098773	GO:0008544	0.564
GO:0060537	GO:0008544	0.639
GO:0071695	GO:0008544	0.434
GO:0042692	GO:0008544	0.303
GO:0048589	GO:0008544	0.313
GO:0061383	GO:0008544	0.413
GO:0003158	GO:0008544	0.527
GO:0060324	GO:0008544	0.434
GO:0048483	GO:0008544	0.303
GO:0007398	GO:0008544	0.639
GO:0060323	GO:0008544	0.333
GO:0061448	GO:0008544	0.639
GO:0030036	GO:0097435	0.451
GO:0030029	GO:0097435	0.357
GO:0034330	GO:0097435	0.639
GO:0034329	GO:0097435	0.437
GO:0032989	GO:0097435	0.464
GO:0030198	GO:0097435	0.47
GO:0045229	GO:0097435	0.639
GO:0098743	GO:0097435	0.357
GO:0030239	GO:0097435	0.309
GO:1901888	GO:0097435	0.324
GO:0120035	GO:0097435	0.35
GO:0045104	GO:0097435	0.451
GO:0097178	GO:0097435	0.31
GO:0099174	GO:0097435	0.321
GO:0045103	GO:0097435	0.357
GO:0099560	GO:0097435	0.358
GO:0033108	GO:0097435	0.332
GO:0032535	GO:0097435	0.501
GO:0001558	GO:0097435	0.368
GO:0006457	GO:0097435	0.357
GO:0033622	GO:0097435	0.396
GO:0042254	GO:0097435	0.319
GO:0050673	GO:0008285	0.382
GO:0002683	GO:0008285	0.347
GO:0045596	GO:0008285	0.47
GO:0007162	GO:0008285	0.539
GO:0040013	GO:0008285	0.347
GO:0045785	GO:0008285	0.332
GO:0007229	GO:0008285	0.315
GO:0033002	GO:0008285	0.382
GO:2000146	GO:0008285	0.379
GO:0050865	GO:0008285	0.447
GO:0048660	GO:0008285	0.584
GO:0031333	GO:0008285	0.379
GO:0048145	GO:0008285	0.613
GO:0070661	GO:0008285	0.382
GO:0044089	GO:0008285	0.332
GO:2000377	GO:0008285	0.328
GO:0046006	GO:0008285	0.305
GO:0032970	GO:0008285	0.447
GO:0048144	GO:0008285	0.382
GO:0001558	GO:0008285	0.336
GO:0034762	GO:0008285	0.358
GO:0072089	GO:0008285	0.382
GO:0035988	GO:0008285	0.382
GO:0072091	GO:0008285	0.613
GO:0034220	GO:0006812	0.56
GO:0007589	GO:0006812	0.341
GO:0032940	GO:0006812	0.367
GO:0010959	GO:0006812	0.574
GO:0015718	GO:0006812	0.39
GO:0032941	GO:0006812	0.406
GO:0006820	GO:0006812	0.66
GO:0006897	GO:0006812	0.406
GO:0006869	GO:0006812	0.428
GO:0070633	GO:0006812	0.527
GO:2000649	GO:0006812	0.302
GO:0030036	GO:0034329	0.315
GO:0034330	GO:0034329	0.683
GO:0097435	GO:0034329	0.437
GO:0032989	GO:0034329	0.342
GO:0030198	GO:0034329	0.319
GO:0045229	GO:0034329	0.437
GO:1901888	GO:0034329	0.69
GO:0031333	GO:0034329	0.373
GO:0045104	GO:0034329	0.315
GO:0097178	GO:0034329	0.4
GO:0007416	GO:0034329	0.636
GO:0044089	GO:0034329	0.323
GO:0099174	GO:0034329	0.328
GO:1905606	GO:0034329	0.433
GO:0099560	GO:0034329	0.377
GO:0033108	GO:0034329	0.417
GO:0032535	GO:0034329	0.357
GO:0033622	GO:0034329	0.515
GO:0042254	GO:0034329	0.351
GO:0006091	GO:0032787	0.404
GO:0072593	GO:0032787	0.404
GO:1901615	GO:0032787	0.33
GO:0120254	GO:0032787	0.33
GO:0006096	GO:0032787	0.359
GO:0018958	GO:0032787	0.326
GO:0048732	GO:0060485	0.678
GO:0030855	GO:0060485	0.347
GO:0002009	GO:0060485	0.36
GO:0048729	GO:0060485	0.459
GO:0001763	GO:0060485	0.414
GO:0008544	GO:0060485	0.484
GO:0061061	GO:0060485	0.368
GO:0001892	GO:0060485	0.39
GO:0072001	GO:0060485	0.537
GO:0048568	GO:0060485	0.636
GO:0001944	GO:0060485	0.537
GO:0001701	GO:0060485	0.313
GO:0007507	GO:0060485	0.626
GO:0098773	GO:0060485	0.595
GO:0030323	GO:0060485	0.636
GO:0060537	GO:0060485	0.484
GO:0071695	GO:0060485	0.335
GO:0002521	GO:0060485	0.43
GO:0021782	GO:0060485	0.333
GO:1903706	GO:0060485	0.4
GO:0030856	GO:0060485	0.331
GO:0051960	GO:0060485	0.409
GO:0048663	GO:0060485	0.309
GO:0061383	GO:0060485	0.317
GO:0003158	GO:0060485	0.403
GO:0060324	GO:0060485	0.335
GO:0007416	GO:0060485	0.344
GO:0048535	GO:0060485	0.537
GO:0048705	GO:0060485	0.538
GO:0007595	GO:0060485	0.383
GO:0032291	GO:0060485	0.377
GO:0048483	GO:0060485	0.537
GO:0007398	GO:0060485	0.484
GO:0035282	GO:0060485	0.371
GO:0060575	GO:0060485	0.417
GO:2000027	GO:0060485	0.47
GO:0061448	GO:0060485	0.484
GO:0048732	GO:0061061	0.409
GO:0030855	GO:0061061	0.342
GO:0002009	GO:0061061	0.36
GO:0048729	GO:0061061	0.457
GO:0001763	GO:0061061	0.469
GO:0008544	GO:0061061	0.491
GO:0060485	GO:0061061	0.368
GO:0072001	GO:0061061	0.381
GO:0048568	GO:0061061	0.356
GO:0032989	GO:0061061	0.36
GO:0001944	GO:0061061	0.381
GO:0001701	GO:0061061	0.329
GO:0021700	GO:0061061	0.428
GO:0007507	GO:0061061	0.368
GO:0030323	GO:0061061	0.356
GO:0060537	GO:0061061	0.491
GO:0071695	GO:0061061	0.532
GO:0042692	GO:0061061	0.63
GO:0048589	GO:0061061	0.373
GO:0003006	GO:0061061	0.342
GO:0061383	GO:0061061	0.514
GO:0003158	GO:0061061	0.417
GO:0060324	GO:0061061	0.532
GO:0048535	GO:0061061	0.33
GO:0048705	GO:0061061	0.311
GO:0032291	GO:0061061	0.319
GO:0048483	GO:0061061	0.381
GO:0007398	GO:0061061	0.491
GO:0035282	GO:0061061	0.36
GO:0060323	GO:0061061	0.411
GO:0061448	GO:0061061	0.491
GO:0042330	GO:0009617	0.356
GO:0071496	GO:0009617	0.379
GO:0009612	GO:0009617	0.342
GO:0045087	GO:0009617	0.535
GO:0001817	GO:0044057	0.431
GO:0001503	GO:0044057	0.323
GO:0006936	GO:0044057	0.381
GO:0003073	GO:0044057	0.355
GO:0090130	GO:0044057	0.323
GO:0030278	GO:0044057	0.582
GO:0003013	GO:0044057	0.465
GO:1903706	GO:0044057	0.343
GO:0030856	GO:0044057	0.31
GO:0042303	GO:0044057	0.323
GO:0051960	GO:0044057	0.391
GO:0097205	GO:0044057	0.381
GO:0050886	GO:0044057	0.465
GO:0040008	GO:0044057	0.384
GO:0007586	GO:0044057	0.323
GO:0019229	GO:0044057	0.517
GO:0120162	GO:0044057	0.327
GO:0046620	GO:0044057	0.431
GO:0022600	GO:0044057	0.42
GO:0120163	GO:0044057	0.327
GO:0048732	GO:0001892	0.411
GO:0060485	GO:0001892	0.39
GO:0072001	GO:0001892	0.344
GO:0048568	GO:0001892	0.605
GO:0001944	GO:0001892	0.344
GO:0001701	GO:0001892	0.56
GO:0007507	GO:0001892	0.39
GO:0098773	GO:0001892	0.306
GO:0030323	GO:0001892	0.401
GO:0003006	GO:0001892	0.45
GO:0048535	GO:0001892	0.333
GO:0048705	GO:0001892	0.344
GO:0048483	GO:0001892	0.344
GO:2000027	GO:0001892	0.307
GO:0048732	GO:0072001	0.583
GO:0001763	GO:0072001	0.439
GO:0008544	GO:0072001	0.303
GO:0060485	GO:0072001	0.537
GO:0061061	GO:0072001	0.381
GO:0001892	GO:0072001	0.344
GO:0048568	GO:0072001	0.55
GO:0001944	GO:0072001	0.605
GO:0001701	GO:0072001	0.355
GO:0007507	GO:0072001	0.537
GO:0098773	GO:0072001	0.415
GO:0030323	GO:0072001	0.55
GO:0060537	GO:0072001	0.303
GO:0071695	GO:0072001	0.346
GO:0002521	GO:0072001	0.384
GO:0021782	GO:0072001	0.384
GO:0001764	GO:0072001	0.33
GO:1903706	GO:0072001	0.363
GO:0051960	GO:0072001	0.462
GO:0048663	GO:0072001	0.361
GO:0050767	GO:0072001	0.301
GO:0061383	GO:0072001	0.327
GO:0060324	GO:0072001	0.346
GO:0007416	GO:0072001	0.392
GO:0048535	GO:0072001	0.47
GO:0048705	GO:0072001	0.475
GO:0007595	GO:0072001	0.338
GO:0032291	GO:0072001	0.444
GO:0048483	GO:0072001	0.605
GO:0007398	GO:0072001	0.303
GO:0035282	GO:0072001	0.414
GO:0060575	GO:0072001	0.383
GO:2000027	GO:0072001	0.41
GO:0061448	GO:0072001	0.303
GO:0009150	GO:0019693	0.555
GO:0006091	GO:0019693	0.386
GO:0006119	GO:0019693	0.448
GO:0072593	GO:0019693	0.386
GO:1901615	GO:0019693	0.335
GO:0009154	GO:0019693	0.361
GO:0120254	GO:0019693	0.335
GO:0006096	GO:0019693	0.377
GO:0006665	GO:0019693	0.305
GO:0018958	GO:0019693	0.347
GO:0046434	GO:0019693	0.554
GO:0006518	GO:0019693	0.322
GO:0044057	GO:0001817	0.431
GO:0052547	GO:0001817	0.313
GO:0030278	GO:0001817	0.431
GO:0071604	GO:0001817	0.526
GO:0051960	GO:0001817	0.306
GO:0051090	GO:0001817	0.353
GO:0051604	GO:0001817	0.313
GO:0019216	GO:0001817	0.347
GO:0120162	GO:0001817	0.366
GO:0046620	GO:0001817	0.342
GO:0120163	GO:0001817	0.366
GO:0030029	GO:0034220	0.311
GO:0006812	GO:0034220	0.56
GO:0098743	GO:0034220	0.311
GO:0007589	GO:0034220	0.308
GO:0032940	GO:0034220	0.443
GO:0010959	GO:0034220	0.363
GO:0015718	GO:0034220	0.342
GO:0032941	GO:0034220	0.36
GO:0006820	GO:0034220	0.56
GO:0006897	GO:0034220	0.482
GO:0006869	GO:0034220	0.383
GO:0045103	GO:0034220	0.311
GO:0034762	GO:0034220	0.495
GO:0006457	GO:0034220	0.311
GO:0070633	GO:0034220	0.451
GO:2000649	GO:0034220	0.403
GO:0009611	GO:0006954	0.491
GO:0031347	GO:0006954	0.484
GO:0045087	GO:0006954	0.383
GO:0051606	GO:0006954	0.357
GO:0000302	GO:0006954	0.319
GO:0008285	GO:0002683	0.347
GO:0007162	GO:0002683	0.33
GO:0040013	GO:0002683	0.457
GO:0032102	GO:0002683	0.347
GO:1903706	GO:0002683	0.388
GO:0034101	GO:0002683	0.309
GO:0040008	GO:0002683	0.385
GO:0050776	GO:0002683	0.526
GO:0002830	GO:0002683	0.342
GO:0045916	GO:0002683	0.416
GO:0019693	GO:0009150	0.555
GO:0009154	GO:0009150	0.648
GO:0042403	GO:0009150	0.343
GO:0006096	GO:0009150	0.604
GO:0006665	GO:0009150	0.322
GO:0018958	GO:0009150	0.35
GO:0046434	GO:0009150	0.309
GO:0006518	GO:0009150	0.368
GO:0072523	GO:0009150	0.416
GO:0010586	GO:0009150	0.338
GO:0006576	GO:0009150	0.312
GO:0048732	GO:0048568	0.688
GO:0001763	GO:0048568	0.414
GO:0060485	GO:0048568	0.636
GO:0061061	GO:0048568	0.356
GO:0001892	GO:0048568	0.605
GO:0072001	GO:0048568	0.55
GO:0001944	GO:0048568	0.55
GO:0001701	GO:0048568	0.462
GO:0007507	GO:0048568	0.636
GO:0098773	GO:0048568	0.49
GO:0030323	GO:0048568	0.646
GO:0071695	GO:0048568	0.325
GO:0002521	GO:0048568	0.444
GO:0021782	GO:0048568	0.348
GO:1903706	GO:0048568	0.411
GO:0051960	GO:0048568	0.422
GO:0048663	GO:0048568	0.325
GO:0061383	GO:0048568	0.306
GO:0060324	GO:0048568	0.325
GO:0007416	GO:0048568	0.358
GO:0048535	GO:0048568	0.549
GO:0048705	GO:0048568	0.549
GO:0007595	GO:0048568	0.397
GO:0032291	GO:0048568	0.395
GO:0048483	GO:0048568	0.55
GO:0035282	GO:0048568	0.389
GO:0060575	GO:0048568	0.349
GO:2000027	GO:0048568	0.482
GO:0030855	GO:0032989	0.425
GO:0002009	GO:0032989	0.354
GO:0048729	GO:0032989	0.443
GO:0030036	GO:0032989	0.354
GO:0034330	GO:0032989	0.464
GO:0001763	GO:0032989	0.452
GO:0097435	GO:0032989	0.464
GO:0034329	GO:0032989	0.342
GO:0061061	GO:0032989	0.36
GO:0030198	GO:0032989	0.361
GO:0045229	GO:0032989	0.464
GO:0097485	GO:0032989	0.449
GO:0048863	GO:0032989	0.404
GO:0030239	GO:0032989	0.468
GO:0071695	GO:0032989	0.331
GO:0002521	GO:0032989	0.366
GO:0021782	GO:0032989	0.38
GO:0042692	GO:0032989	0.455
GO:0048663	GO:0032989	0.359
GO:0061383	GO:0032989	0.48
GO:0001649	GO:0032989	0.361
GO:0010720	GO:0032989	0.32
GO:0045104	GO:0032989	0.354
GO:0030318	GO:0032989	0.325
GO:0060324	GO:0032989	0.331
GO:0007416	GO:0032989	0.363
GO:0048705	GO:0032989	0.319
GO:0032535	GO:0032989	0.391
GO:0001558	GO:0032989	0.308
GO:0060323	GO:0032989	0.412
GO:0033622	GO:0032989	0.311
GO:0030855	GO:0045596	0.376
GO:0008285	GO:0045596	0.47
GO:0007162	GO:0045596	0.454
GO:0048863	GO:0045596	0.429
GO:0002521	GO:0045596	0.339
GO:0021782	GO:0045596	0.318
GO:0042692	GO:0045596	0.387
GO:2000146	GO:0045596	0.331
GO:0030856	GO:0045596	0.53
GO:0050865	GO:0045596	0.364
GO:0048663	GO:0045596	0.327
GO:0050767	GO:0045596	0.445
GO:0001649	GO:0045596	0.392
GO:0031333	GO:0045596	0.328
GO:0010720	GO:0045596	0.514
GO:0030318	GO:0045596	0.346
GO:0048640	GO:0045596	0.417
GO:0032970	GO:0045596	0.364
GO:0050771	GO:0045596	0.391
GO:2000738	GO:0045596	0.526
GO:0034762	GO:0045596	0.303
GO:0060252	GO:0045596	0.331
GO:0042330	GO:0006935	0.776
GO:0097485	GO:0006935	0.481
GO:0030595	GO:0006935	0.542
GO:0033993	GO:0006935	0.373
GO:0014070	GO:0006935	0.373
GO:0071496	GO:0006935	0.423
GO:0009612	GO:0006935	0.384
GO:0046688	GO:0006935	0.319
GO:0009636	GO:0006935	0.454
GO:1901654	GO:0006935	0.339
GO:0050920	GO:0006935	0.67
GO:0070848	GO:0006935	0.373
GO:0035455	GO:0006935	0.319
GO:0009410	GO:0006935	0.454
GO:0033273	GO:0006935	0.414
GO:0043627	GO:0006935	0.314
GO:0046677	GO:0006935	0.454
GO:0051606	GO:0006935	0.316
GO:0000302	GO:0006935	0.319
GO:0040017	GO:0042330	0.305
GO:0009617	GO:0042330	0.356
GO:0006935	GO:0042330	0.776
GO:0097485	GO:0042330	0.367
GO:0030595	GO:0042330	0.433
GO:0040013	GO:0042330	0.305
GO:0032102	GO:0042330	0.362
GO:0009266	GO:0042330	0.307
GO:0071496	GO:0042330	0.543
GO:0009611	GO:0042330	0.307
GO:0009612	GO:0042330	0.486
GO:0032103	GO:0042330	0.362
GO:0009636	GO:0042330	0.307
GO:0050920	GO:0042330	0.53
GO:0009410	GO:0042330	0.307
GO:0033273	GO:0042330	0.346
GO:0046677	GO:0042330	0.307
GO:0051606	GO:0042330	0.39
GO:0031668	GO:0042330	0.334
GO:0048732	GO:0001944	0.583
GO:0001763	GO:0001944	0.439
GO:0008544	GO:0001944	0.303
GO:0060485	GO:0001944	0.537
GO:0061061	GO:0001944	0.381
GO:0001892	GO:0001944	0.344
GO:0072001	GO:0001944	0.605
GO:0048568	GO:0001944	0.55
GO:0001701	GO:0001944	0.355
GO:0007507	GO:0001944	0.695
GO:0098773	GO:0001944	0.415
GO:0030323	GO:0001944	0.55
GO:0060537	GO:0001944	0.303
GO:0071695	GO:0001944	0.346
GO:0002521	GO:0001944	0.384
GO:0021782	GO:0001944	0.384
GO:0001764	GO:0001944	0.33
GO:1903706	GO:0001944	0.363
GO:0051960	GO:0001944	0.462
GO:0048663	GO:0001944	0.361
GO:0050767	GO:0001944	0.301
GO:0061383	GO:0001944	0.327
GO:0060324	GO:0001944	0.346
GO:0007416	GO:0001944	0.392
GO:0048535	GO:0001944	0.47
GO:0048705	GO:0001944	0.475
GO:0007595	GO:0001944	0.338
GO:0032291	GO:0001944	0.444
GO:0048483	GO:0001944	0.605
GO:0007398	GO:0001944	0.303
GO:0035282	GO:0001944	0.414
GO:0060575	GO:0001944	0.383
GO:2000027	GO:0001944	0.41
GO:0061448	GO:0001944	0.303
GO:0030036	GO:0030198	0.334
GO:0034330	GO:0030198	0.47
GO:0097435	GO:0030198	0.47
GO:0034329	GO:0030198	0.319
GO:0032989	GO:0030198	0.361
GO:0045229	GO:0030198	0.735
GO:0045104	GO:0030198	0.334
GO:0032535	GO:0030198	0.379
GO:0030036	GO:0045229	0.451
GO:0030029	GO:0045229	0.357
GO:0034330	GO:0045229	0.639
GO:0097435	GO:0045229	0.639
GO:0034329	GO:0045229	0.437
GO:0032989	GO:0045229	0.464
GO:0030198	GO:0045229	0.735
GO:0098743	GO:0045229	0.357
GO:1901888	GO:0045229	0.324
GO:0120035	GO:0045229	0.35
GO:0045104	GO:0045229	0.451
GO:0097178	GO:0045229	0.31
GO:0099174	GO:0045229	0.321
GO:0045103	GO:0045229	0.357
GO:0099560	GO:0045229	0.358
GO:0033108	GO:0045229	0.332
