ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0030036	actin cytoskeleton organization	416	-0.340715874569202	-1.47304872825516	0.000471476455457522	0.0278688582878367	0.0244090442215685	1539	tags=21%, list=15%, signal=18%	13043/76108/50884/12043/233877/69550/16765/18591/54324/22379/23830/76884/27428/68833/319262/19384/12550/22351/17920/18590/243362/20563/16416/17912/15162/330938/109934/109042/234695/23921/17929/11567/66196/15894/99889/14744/71409/22138/231646/64099/56320/14609/13824/329421/170758/11856/13052/71994/50876/17996/20779/58234/17357/208177/213556/242553/208431/14163/21812/545370/14758/65256/16590/16419/13837/114774/234683/21809/13823/110380/16456/66938/16669/28240/12739/21957/69693/14086/225288/54357/208943/67252/17880/16691/24131/16175
GO:0009060	aerobic respiration	119	-0.443775418823938	-1.73377808310424	0.000562092498864958	0.0324340754999816	0.0284075068661952	2555	tags=46%, list=25%, signal=35%	15929/56428/14004/66152/67003/226646/54405/56327/66576/67834/12858/66108/170718/67267/407785/66218/230075/56312/68943/104112/12866/17449/12867/68375/12857/66052/12868/102060/17869/22272/70556/66114/14297/235339/104130/70316/18597/12859/68342/105675/68198/73467/68263/103172/66445/67530/66594/67184/13063/66383/66142/66694/108037/12534/58805
GO:0007589	body fluid secretion	49	-0.53851996081508	-1.84879368287504	0.000614044932704624	0.0340862133940825	0.029854538047047	1590	tags=33%, list=16%, signal=28%	22337/11539/12305/216233/18011/12671/53883/19116/12443/14609/22339/13869/16531/101772/11830/12994
GO:0032310	prostaglandin secretion	11	-0.757858452150823	-1.81374587683153	0.00061084860007589	0.0340862133940825	0.029854538047047	461	tags=36%, list=5%, signal=35%	64292/17319/16175/16176
GO:0002708	positive regulation of lymphocyte mediated immunity	94	-0.467995776327855	-1.7720119730608	0.000643668772919754	0.0342842037620005	0.0300279486545444	1974	tags=36%, list=20%, signal=29%	27278/57765/15018/58185/18762/71890/14129/21355/51869/243655/16643/214855/56708/16641/15510/15039/20400/320407/14462/30925/216799/12266/317757/54725/14990/15007/58179/12484/16963/667612/17059/54698/16768/16176
GO:0015908	fatty acid transport	48	-0.553896834269012	-1.89466044348781	0.000660152564048439	0.0344060158918579	0.0301346382660708	1944	tags=33%, list=19%, signal=27%	18779/433256/19659/14081/384783/64292/26457/20525/11421/16592/17319/21825/216225/16175/16176/11770
GO:0060537	muscle tissue development	250	-0.38285275795891	-1.60904238943271	0.000698843238094294	0.0352843039066984	0.030903890123183	1929	tags=28%, list=19%, signal=24%	13654/22761/14381/16011/19013/101401/14369/56312/12227/21416/216850/19662/16842/12023/15469/15982/14251/13617/12043/14173/16526/19735/241226/217082/13511/19017/20482/17869/13653/107589/13405/55978/11739/20682/17938/17131/13867/22138/114142/14609/105675/22339/15370/13869/12444/117606/13052/17996/14733/11819/14281/234214/21812/12534/65256/244431/14048/21419/53376/230103/12180/21386/268859/228788/11790/225288/20429/333654/12814/16373/17880
GO:0030029	actin filament-based process	453	-0.333300424196299	-1.44564726859124	0.000741463024296144	0.0363017300885193	0.0317950066665215	1539	tags=20%, list=15%, signal=18%	13043/76108/50884/12043/11539/233877/69550/16765/18591/54324/22379/23830/76884/27428/68833/319262/13511/19384/12550/22351/17920/18590/243362/20266/20563/16416/17912/15162/330938/109934/109042/234695/23921/17929/11567/66196/15894/99889/14744/71409/22138/231646/64099/56320/14609/13824/329421/14726/170758/11856/13052/71994/50876/17996/20779/58234/17357/208177/213556/242553/208431/14163/21812/545370/14758/65256/16590/56188/16419/13837/114774/234683/21809/13823/110380/16456/66938/16669/28240/12739/21957/69693/14086/225288/54357/208943/11475/67252/17880/16691/24131/16175
GO:0051450	myoblast proliferation	13	-0.729680434927322	-1.84565355963473	0.000779217505524736	0.0363707360516438	0.031855445798547	2	tags=31%, list=0%, signal=31%	14465/17295/15234/72289
GO:0051546	keratinocyte migration	14	-0.735281165919591	-1.90905150794995	0.00080483164125386	0.0364992267103951	0.0319679848246932	758	tags=36%, list=8%, signal=33%	18787/223650/54357/76905/15117
GO:0001945	lymph vessel development	15	-0.715501358358935	-1.87026344982531	0.000849415460278161	0.0364992267103951	0.0319679848246932	1437	tags=53%, list=14%, signal=46%	14173/19250/64817/22339/14726/11819/230103/320924
GO:0002683	negative regulation of immune system process	316	-0.351877110781237	-1.50315227454995	0.000869298572490903	0.0366390450509861	0.0320904452435315	2192	tags=31%, list=22%, signal=25%	26904/21873/15944/211770/21899/16950/67664/26362/16364/107515/22160/20971/11450/27278/22761/57765/11540/15018/26440/268857/21357/623121/94212/23961/107173/21355/18038/243655/23960/381308/16643/11539/69550/19122/12703/16190/270151/114643/243910/16362/107771/319430/223664/246727/20737/17869/70312/14190/242202/15481/20563/58205/19252/64817/69601/17965/109934/15039/20682/20400/77799/17131/71228/14732/14255/57432/74748/102791/22163/209558/70673/57757/12483/20723/317757/11433/15404/14990/17319/12261/207521/15007/17470/114774/12484/21809/14525/224792/21825/13051/12399/171285/77772/54698/246746/238205/16768/446099
GO:0072080	nephron tubule development	46	-0.539848834067433	-1.83918970643842	0.000998922417459558	0.039600562472447	0.0346843014021432	2720	tags=57%, list=27%, signal=41%	14164/22601/16372/22417/12505/54710/67087/107515/21853/11607/15205/12043/381157/14173/17869/226154/20682/14462/22339/14048/21419/12484/16776/16371/19126/16373
GO:0032874	positive regulation of stress-activated MAPK cascade	16	-0.686058556610097	-1.82658637020086	0.000982290374568778	0.039600562472447	0.0346843014021432	19	tags=38%, list=0%, signal=37%	19106/332579/257632/327957/16175/16176
GO:0032103	positive regulation of response to external stimulus	387	-0.346766870575963	-1.49502685038536	0.00100492452735939	0.039600562472447	0.0346843014021432	2142	tags=28%, list=21%, signal=23%	15944/21899/16172/76527/15587/67664/67917/215243/16364/107515/224440/27278/268973/20787/12554/23871/15018/268857/12475/21357/56312/71648/623121/58185/73242/22249/58203/15519/14129/23961/14251/67065/18038/13617/13043/243655/23960/381308/16643/14581/14173/270151/114643/20343/16362/18591/108960/223664/246727/12161/12766/244183/16641/84112/70312/242202/15481/18035/20563/15510/69601/15039/631323/20400/57738/22596/320407/22339/18787/12034/229898/30925/20779/216799/20304/12266/72310/54123/56620/317757/384059/54633/54725/20296/14990/19242/17319/12261/18213/15007/232801/57266/279572/58179/12484/21825/16963/667612/13051/171285/20306/17059/54698/246746/17002/224840/16768/16176/11770
GO:0031589	cell-substrate adhesion	230	-0.370381150061725	-1.55237701472956	0.00109261047190542	0.0422632348153497	0.0370164129760797	1855	tags=27%, list=18%, signal=23%	101401/14369/12182/17130/18762/74769/68732/77057/56348/110253/12552/13043/57373/12043/12305/70450/18591/241226/16410/13405/109700/16416/16404/16777/104099/27279/30963/50706/68813/64099/56320/16780/192897/22339/14726/170758/11856/18787/16403/22122/74199/20779/381924/14538/208177/18552/57764/15404/19242/12261/14758/329872/107581/16419/13837/16400/21825/22329/76509/16776/15117/94214/268780
GO:0035904	aorta development	37	-0.570089717579923	-1.86734158825418	0.00111942330485467	0.0423894121768015	0.0371269258920961	2324	tags=49%, list=23%, signal=38%	20807/26920/11605/13654/268977/101401/17130/15205/13617/70300/107589/16576/20677/268902/14048/21419/15531/18132
GO:0141060	disruption of anatomical structure in another organism	27	-0.626306432461946	-1.92078548248711	0.00124053396011528	0.0439727477437788	0.0385136962962787	1742	tags=48%, list=17%, signal=40%	67067/80385/13001/20307/14190/631323/18646/229898/14938/57266/319190/17002/14939
GO:0007595	lactation	22	-0.654519368482902	-1.91838034778507	0.00138942688305921	0.0439727477437788	0.0385136962962787	1590	tags=45%, list=16%, signal=38%	22337/12305/216233/18011/19116/12443/14609/22339/13869/12994
GO:0035272	exocrine system development	31	-0.610316989215962	-1.912549904318	0.00129589936480677	0.0439727477437788	0.0385136962962787	1379	tags=42%, list=14%, signal=36%	18591/12550/20346/18590/20682/57764/20665/12724/109901/16776/21817/207920/16772
GO:0048704	embryonic skeletal system morphogenesis	45	-0.552891909085054	-1.87672231628795	0.00146968952640647	0.0439727477437788	0.0385136962962787	676	tags=27%, list=7%, signal=25%	17389/15404/21812/22658/252973/14048/21809/15531/20429/15405/12814/21418
GO:0035384	thioester biosynthetic process	18	-0.66134451135221	-1.83987940461775	0.0013068134997908	0.0439727477437788	0.0385136962962787	2115	tags=67%, list=21%, signal=53%	55951/433256/14081/104112/228026/235339/18597/68263/60525/18604/27273/100705
GO:0071616	acyl-CoA biosynthetic process	18	-0.66134451135221	-1.83987940461775	0.0013068134997908	0.0439727477437788	0.0385136962962787	2115	tags=67%, list=21%, signal=53%	55951/433256/14081/104112/228026/235339/18597/68263/60525/18604/27273/100705
GO:0007026	negative regulation of microtubule depolymerization	21	-0.633390661690751	-1.82619850411893	0.00140174085838913	0.0439727477437788	0.0385136962962787	651	tags=14%, list=6%, signal=13%	68041/17756/260315
GO:0015732	prostaglandin transport	13	-0.714342302412869	-1.80685729003725	0.0012986846002512	0.0439727477437788	0.0385136962962787	461	tags=31%, list=5%, signal=29%	64292/17319/16175/16176
GO:0120162	positive regulation of cold-induced thermogenesis	67	-0.495341440163188	-1.79939084514338	0.00122456298218801	0.0439727477437788	0.0385136962962787	1789	tags=33%, list=18%, signal=27%	14373/216850/14081/23882/14705/22228/16190/19017/19116/53422/14609/22339/170439/70673/231507/16592/13819/20249/18627/16819/18430/11770
GO:0048485	sympathetic nervous system development	12	-0.723325459245101	-1.79438631624992	0.0014562635016785	0.0439727477437788	0.0385136962962787	1543	tags=67%, list=15%, signal=56%	13617/14365/20346/22061/14462/20677/21419/21418
GO:0030101	natural killer cell activation	71	-0.476082745578773	-1.74522590498886	0.00128801435982805	0.0439727477437788	0.0385136962962787	2092	tags=41%, list=21%, signal=33%	18457/26362/74732/27278/15018/212123/252838/224727/80385/243655/16643/70450/14256/16362/16641/15039/16169/11891/328066/30925/57757/72310/14990/15007/246256/58179/667612/171285/17059
GO:0034440	lipid oxidation	71	-0.473952637091172	-1.73741734534766	0.00138084179685041	0.0439727477437788	0.0385136962962787	2211	tags=37%, list=22%, signal=29%	68465/13167/22160/11450/433256/19013/13350/97212/384783/230784/16367/19017/113868/114886/20682/20280/14261/56794/15108/235674/74147/27273/110460/100705/55990/69123
GO:1901888	regulation of cell junction assembly	136	-0.421316649313233	-1.67456425966531	0.00133294815225113	0.0439727477437788	0.0385136962962787	1099	tags=21%, list=11%, signal=19%	20563/11421/71228/11603/14609/22339/11856/70237/20779/208177/21826/14758/18208/13048/18213/107581/13837/331461/16456/211134/12739/319387/192167/238205/13841/18430/16373/320840/16176
GO:0042391	regulation of membrane potential	199	-0.387328086484804	-1.60688051231327	0.00136232057751609	0.0439727477437788	0.0385136962962787	1773	tags=30%, list=18%, signal=25%	18762/67547/20655/68943/12048/22249/93692/14675/80385/19085/12043/11539/22228/64540/14169/16527/16526/17999/242662/15382/13511/17869/12315/70556/64095/20266/13405/13483/17131/11603/56320/14609/105675/16510/103172/13052/20779/58234/317757/14814/14809/57440/19242/14396/13048/18213/16508/667742/56216/56188/320127/114774/230103/11735/16531/101772/192167/19699/17002/16513
GO:0044283	small molecule biosynthetic process	313	-0.341214698135191	-1.45793836862618	0.00124555838711466	0.0439727477437788	0.0385136962962787	2011	tags=28%, list=20%, signal=23%	11674/11450/14792/20787/76267/14381/14137/76889/19013/19659/74559/18194/22276/67426/21416/20655/19662/71147/13194/20869/14645/14571/104112/71776/56348/17449/79464/230784/64292/14581/27973/67389/68603/234564/18563/18534/109754/60527/56369/12161/19017/213053/211666/13653/66681/19228/20512/70316/320685/20280/14261/30963/12952/231070/13361/14555/15108/170439/66447/67078/13123/100678/68041/60525/18604/257633/108037/16592/17319/16832/70789/104158/58805/77590/12724/27053/50781/20249/27273/272428/26432/107476/18627/14104/100705/16987/208982/59012/16176
GO:0042110	T cell activation	354	-0.337691974456963	-1.44833216640493	0.00141816422484055	0.0439727477437788	0.0385136962962787	2183	tags=28%, list=22%, signal=22%	15064/19698/16408/15944/320832/16950/16364/210757/74732/20971/382051/57765/11540/108723/15018/252838/268857/14369/58185/18762/94212/15519/100038947/20869/16842/12769/545030/23882/15205/12043/19122/12703/16190/243910/18534/16362/12504/12500/17999/21940/21947/12502/20737/17869/16410/14190/242202/12511/13653/58205/15510/12525/56532/381484/15039/234695/22780/15894/74015/77799/12507/17131/71228/14732/14255/57432/22637/14609/14462/11891/22163/13052/30925/216799/381924/20304/72310/317757/19885/20677/21414/16450/20296/14990/15007/16590/13655/114774/12484/16963/22329/12399/171285/54698/21942/16768/16175/16176
GO:0032768	regulation of monooxygenase activity	18	-0.656089400261377	-1.82525953479342	0.00148339317101702	0.0441104705516535	0.0386343213349155	2065	tags=50%, list=21%, signal=40%	381290/20778/11605/22337/14581/13361/20193/16175/16176
GO:0003158	endothelium development	73	-0.472689945971185	-1.73771367151599	0.00154523629203323	0.045296004523111	0.039672675717309	2938	tags=48%, list=29%, signal=34%	373864/223864/18613/107746/14164/11852/17356/239337/11481/17295/218518/21873/18457/228852/216850/13617/13001/18591/12822/27375/12161/243362/13405/67888/15894/22339/14726/11819/21812/16456/14104/12739/18132/16819/16176
GO:0031640	killing of cells of another organism	25	-0.626479185056418	-1.88788256610589	0.00163291199502968	0.0462226882839262	0.0404843151703331	1742	tags=48%, list=17%, signal=40%	67067/80385/20307/14190/631323/18646/229898/14938/57266/319190/17002/14939
GO:0141061	disruption of cell in another organism	25	-0.626479185056418	-1.88788256610589	0.00163291199502968	0.0462226882839262	0.0404843151703331	1742	tags=48%, list=17%, signal=40%	67067/80385/20307/14190/631323/18646/229898/14938/57266/319190/17002/14939
GO:0060445	branching involved in salivary gland morphogenesis	17	-0.662214269355765	-1.79683790342088	0.00162588556339452	0.0462226882839262	0.0404843151703331	1379	tags=53%, list=14%, signal=46%	18591/12550/20346/18590/57764/16776/21817/207920/16772
GO:0002456	T cell mediated immunity	82	-0.474946825297394	-1.77184639428555	0.00159984930966703	0.0462226882839262	0.0404843151703331	2003	tags=37%, list=20%, signal=30%	74732/57765/15018/58185/18762/21355/55960/16643/214855/20737/15510/12525/56532/15039/15894/218624/17131/14462/18646/11891/22122/216799/20723/14990/15007/12484/16963/14939/224840/16176
GO:1905954	positive regulation of lipid localization	71	-0.468876034402109	-1.71880751626948	0.0016593248940382	0.0462226882839262	0.0404843151703331	2112	tags=37%, list=21%, signal=29%	13167/20778/11450/14792/18779/433256/14081/64292/234564/12161/18035/20280/320560/217258/17846/12266/100017/17319/217265/14103/104158/110460/100705/12683/16175/16176
GO:0006935	chemotaxis	226	-0.368228776577316	-1.54121422010636	0.00165088000791813	0.0462226882839262	0.0404843151703331	2119	tags=32%, list=21%, signal=26%	16172/76527/107515/15234/68328/20359/13479/668218/12554/12986/12182/11607/20354/16842/12769/13617/13043/14173/20343/18591/54324/319430/20307/12766/171095/84112/16410/20496/20346/18590/64095/20563/109700/70031/19252/16416/17965/104099/102103/238130/252837/11603/20303/22339/74748/15370/170758/18787/13052/13123/20304/20296/19242/17319/12261/18208/268902/18213/22253/20293/16590/57266/13655/66102/21825/16963/13051/22329/14254/20306/28240/20355/16176
GO:0042330	taxis	226	-0.368228776577316	-1.54121422010636	0.00165088000791813	0.0462226882839262	0.0404843151703331	2119	tags=32%, list=21%, signal=26%	16172/76527/107515/15234/68328/20359/13479/668218/12554/12986/12182/11607/20354/16842/12769/13617/13043/14173/20343/18591/54324/319430/20307/12766/171095/84112/16410/20496/20346/18590/64095/20563/109700/70031/19252/16416/17965/104099/102103/238130/252837/11603/20303/22339/74748/15370/170758/18787/13052/13123/20304/20296/19242/17319/12261/18208/268902/18213/22253/20293/16590/57266/13655/66102/21825/16963/13051/22329/14254/20306/28240/20355/16176
GO:0045664	regulation of neuron differentiation	111	-0.435845759788904	-1.69875325174647	0.00169201659584816	0.0466334201501735	0.0408440562183119	1556	tags=26%, list=15%, signal=22%	269784/15205/12043/14173/216233/212547/104156/12161/13436/13405/17965/330938/20682/233552/170758/20304/21389/110351/14048/243937/12484/192167/19699/16918/16373/207920/21418/228839/16176
GO:0050870	positive regulation of T cell activation	153	-0.404006535207807	-1.63224940215642	0.00169331172816805	0.0466334201501735	0.0408440562183119	1905	tags=27%, list=19%, signal=23%	108723/15018/18762/15519/100038947/16842/15205/12703/16190/243910/18534/16362/12504/21940/21947/20737/12511/58205/15510/381484/15039/234695/74015/12507/14732/22637/14462/216799/20304/317757/20677/20296/14990/15007/13655/12484/16963/22329/12399/171285/16175/16176
GO:0045214	sarcomere organization	22	-0.6477300554643	-1.89848103647816	0.00174014609093748	0.047652475156915	0.0417365993740758	999	tags=36%, list=10%, signal=33%	17929/22138/17996/16669/21957/225288/16691/24131
GO:0002690	positive regulation of leukocyte chemotaxis	49	-0.511560336467133	-1.75623855620577	0.00177179084414324	0.0482464619188891	0.0422568449108792	826	tags=24%, list=8%, signal=23%	22339/18787/20304/20296/19242/12261/57266/21825/16963/13051/20306/16176
GO:0048598	embryonic morphogenesis	325	-0.346051823194934	-1.47782822262702	0.00180073460497606	0.0484897812795498	0.04246995708695	1863	tags=26%, list=19%, signal=21%	110350/15586/14369/13875/21416/20655/216850/19662/59024/16842/54624/21384/79464/110253/12832/15205/13617/21804/50884/14581/18515/23872/27428/241226/24064/14365/231413/17869/16410/70300/17920/12816/19252/24075/53614/109934/21676/16206/20682/16917/231070/60613/14609/22061/14013/14462/329421/15451/17389/58234/208177/21389/15404/21414/16450/21812/22658/18208/252973/65256/21677/14048/20732/13537/20733/21809/21386/22329/73750/13711/14254/16776/15531/16371/319520/20429/15405/19143/12702/12814/16373/21418/228839
