ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0042330	taxis	232	-0.4972170103173	-1.70896026801331	1.61454853177904e-06	0.000148477831249107	0.000112128329707029	2149	tags=38%, list=19%, signal=31%	12317/18183/12772/14268/17965/78560/20315/20351/13123/20496/277360/63873/13642/11689/57257/20347/11603/20308/56212/16007/17390/102545/270190/16398/108151/21825/18208/14745/64074/16985/20349/217835/13614/56221/104099/16149/30955/20360/12261/12215/20908/13143/21930/18081/68119/13618/268373/26417/18213/14127/97165/14870/20563/12721/18595/16414/22329/16172/27226/268902/18187/18596/20304/106512/20305/20358/12554/227541/15507/11596/66102/70031/57266/20354/15370/11607/211323/16416/18591/14456/13052/18578/14254/17319/19242/16590/20309
GO:0001944	vasculature development	469	-0.428487431880535	-1.49404895039684	1.6171445920637e-06	0.000148477831249107	0.000112128329707029	1975	tags=27%, list=17%, signal=23%	17131/78560/20315/14367/13197/18751/20351/27279/11537/20496/13642/11689/57257/12018/14634/18746/14775/20846/20130/104709/246703/16923/13179/15368/18131/21838/16598/107449/21813/18655/16007/17390/11651/270190/11465/21928/68833/21825/14734/12843/15901/64074/20510/13809/17975/20349/12028/17872/12490/12192/13614/12842/80837/56221/18613/22411/23871/268977/11745/83921/11421/30955/12215/22417/69903/224792/18081/20319/16600/14230/13036/58859/12266/18552/71602/22413/20563/353156/18595/16414/13388/319909/13845/268902/18187/73181/18596/20304/16477/76905/20677/20358/12554/15205/14766/15507/320924/21808/14609/15370/19263/14726/17304/16790/11607/12741/16416/18591/320910/14254/21677/18605/71461/20732/21419/11622/19664/11826/51801/13653/18191/19242/16772/20620/13078/14219/16590
GO:0030198	extracellular matrix organization	215	-0.492582387124457	-1.68886518936043	2.48151171649263e-06	0.000208531103226618	0.000157479699831655	1470	tags=28%, list=13%, signal=25%	16007/208177/17390/71355/12843/11568/64074/12842/23871/13040/94214/16773/20319/240322/14230/18826/58859/223838/17388/330119/16950/71602/546144/14758/50706/18595/246228/241639/12815/107581/12830/17387/107250/545370/57764/545291/78892/208936/17880/207596/21808/241226/12841/15451/14726/17385/16416/16917/12836/66180/20732/94216/170721/20682/20724/21418/20733/16772/13078/14219/12821
GO:0045229	external encapsulating structure organization	215	-0.492582387124457	-1.68886518936043	2.48151171649263e-06	0.000208531103226618	0.000157479699831655	1470	tags=28%, list=13%, signal=25%	16007/208177/17390/71355/12843/11568/64074/12842/23871/13040/94214/16773/20319/240322/14230/18826/58859/223838/17388/330119/16950/71602/546144/14758/50706/18595/246228/241639/12815/107581/12830/17387/107250/545370/57764/545291/78892/208936/17880/207596/21808/241226/12841/15451/14726/17385/16416/16917/12836/66180/20732/94216/170721/20682/20724/21418/20733/16772/13078/14219/12821
GO:0098743	cell aggregation	10	-0.897229836939021	-1.96160565058296	2.76128468353742e-06	0.000220813700983524	0.000166755341584764	655	tags=70%, list=6%, signal=66%	12167/26564/21808/20682/17002/12023/14219
GO:0042445	hormone metabolic process	90	-0.584902892405074	-1.89418604939045	3.27633795153129e-06	0.00024612247823776	0.000185868167361991	1661	tags=34%, list=15%, signal=30%	12161/208890/12724/13132/15108/56448/70503/11421/22417/13618/18552/15483/17252/18595/50781/56847/14204/12167/19659/11928/13371/15451/18605/19699/13653/15375/70800/13078/665270/14462/114479
GO:0048167	regulation of synaptic plasticity	141	-0.536229585958823	-1.80156562640788	3.65883513419251e-06	0.000258044915817385	0.000194871821312167	1059	tags=23%, list=9%, signal=21%	11421/381979/104027/20908/94229/12494/16440/26562/105727/73181/18479/380702/19417/11596/14805/74053/16536/13385/22177/13838/18163/320127/20972/232975/192167/18605/19699/81840/210274/13653/19242/20620/16590
GO:0097485	neuron projection guidance	134	-0.537494305892903	-1.79915009110377	3.65508248277282e-06	0.000258044915817385	0.000194871821312167	1772	tags=37%, list=16%, signal=31%	13642/18209/14451/14009/20347/14634/11603/17967/18131/107449/270190/13837/108151/13641/18208/20349/13614/545156/20360/13866/12215/16773/13723/20563/20266/12167/108699/13840/13845/268902/18187/52666/11735/20358/57764/13800/13176/13841/16776/21808/13838/20354/12661/23964/16782/23928/19699/16772/14462
GO:0006091	generation of precursor metabolites and energy	296	-0.466972843146951	-1.61430395160852	3.70580328443497e-06	0.000258044915817385	0.000194871821312167	3059	tags=45%, list=27%, signal=34%	56327/14751/15929/18810/93757/56857/102632302/595136/16155/11429/102631912/14387/70556/384783/216963/110826/347740/66170/110095/74747/216805/14555/67876/18432/66849/100126824/230075/21351/170718/14385/19895/12866/12867/226646/20463/235339/105651/12850/68197/13063/66218/70207/66416/74178/107197/66046/14381/66142/66494/12034/75406/11639/52892/16828/225913/18642/66694/68202/13808/63873/22272/16418/243853/58805/68263/271639/19045/18746/13806/18641/18655/66383/66091/12869/11651/66916/17995/102060/12861/12868/67264/66576/242700/407785/18627/12865/11674/66152/68342/67130/108037/17992/78830/12028/54403/67892/66171/18648/66377/59016/18597/103988/14004/224792/17991/15937/225887/12857/67530/68077/18439/17869/67184/12859/26380/15483/104130/66594/271221/73181/50799/244416/54405/21881/67267/14433/100705/103172/104112/18605/22228/19664/11676
GO:0051336	regulation of hydrolase activity	480	-0.423918260660848	-1.47941263757729	3.62927215884261e-06	0.000258044915817385	0.000194871821312167	2221	tags=31%, list=20%, signal=26%	16792/13003/18538/69538/21859/108954/217011/13063/19188/216445/14824/22027/225896/13543/13010/18567/226691/110213/236312/246728/11812/12955/66494/12034/381605/66968/11853/12905/108911/244654/23988/277360/319899/240057/69871/15461/18779/107771/100040462/57257/54610/12018/320292/22035/11603/232201/54712/14775/20846/20308/56212/78255/15950/213053/16007/15510/11651/13033/68510/69216/13837/79201/23980/21825/14734/56419/51800/15951/14745/20510/66340/12028/74116/17872/19186/100038417/545156/76281/13605/56221/22411/13040/52377/21858/29816/22417/69903/20319/16600/13036/12315/217303/18148/13014/20262/18213/17869/67184/97165/110351/217944/18595/108699/20401/13845/544817/18596/14082/20304/622434/226695/20305/14433/140570/19735/19417/381308/11596/624219/13841/171580/14694/56508/13838/20354/15451/15370/320127/11607/235633/14456/12836/55948/19734/14254/20732/11826/170721/20724/20733/12550/17002/15511/17470/12739/235611/14038/67701
GO:0007589	body fluid secretion	53	-0.658794655789196	-1.99318592340459	4.10887622769204e-06	0.000271624111158629	0.000205126634974044	1212	tags=36%, list=11%, signal=32%	19116/67443/13614/545156/22320/18102/12671/13057/14609/11821/216233/16534/18605/11826/22337/101772/11830/12443/12994
GO:0001701	in utero embryonic development	322	-0.455553844457565	-1.57901892133886	5.57597644938506e-06	0.000349945458684192	0.000264273793876918	1816	tags=23%, list=16%, signal=20%	21849/14791/67439/243853/12151/17192/24075/14634/432572/13806/56320/16598/21813/16007/13132/11651/19228/57295/68510/22003/56419/328440/12192/13614/69697/17069/17991/68119/16600/19253/14230/330119/20262/74645/108013/71602/26380/22413/13875/20563/218490/18595/19672/13388/22329/18596/66797/12577/16477/21809/15205/94217/11931/18230/63993/16450/14609/17112/18591/21420/20732/19664/19143/252973/15122/110257/20733/22138/12550/20665/13711/14462/16669/16691/12945
GO:0021700	developmental maturation	203	-0.48692910479183	-1.66583879480905	6.73139895029288e-06	0.000402099710789784	0.000303659937427923	1786	tags=28%, list=16%, signal=24%	18987/18643/18551/12512/243914/17172/16598/17390/11651/19228/237625/23980/100042150/56419/12259/67017/76566/13614/14025/13618/12266/68955/381269/241639/54352/73181/66797/12577/11735/244667/66144/15205/57764/12310/13983/624219/16536/13385/21808/20354/14609/18591/192167/15902/110935/18605/19699/81879/19664/15375/12560/20665/12023/18667/235611/14462
GO:0007610	behavior	409	-0.431051726921074	-1.4992256340318	7.3016824244919e-06	0.000425902840713304	0.000321635719924677	1684	tags=23%, list=15%, signal=21%	14009/243914/18442/268890/14634/11603/432572/18143/17967/56320/22295/20393/12799/13860/11651/20501/11980/14667/21825/13798/382543/20510/53376/53328/60525/70503/545156/242202/11421/381979/104027/57138/94229/18081/13618/26414/15212/109205/100568459/114142/71960/13014/16440/11682/246228/56847/27386/73181/66797/94109/18479/104156/11994/14167/12310/16508/13983/11596/14805/16400/319387/16536/13385/241226/13838/18163/229599/14609/320127/67703/11821/11607/211323/16917/232975/12661/192167/15902/14421/78286/66259/13134/110935/18605/19699/210274/13653/18191/19242/18430/20620/16590/18667/16819/15930
GO:0001667	ameboidal-type cell migration	294	-0.462639213561721	-1.59937714143204	7.44820613069153e-06	0.000427054710165621	0.000322505595222843	2173	tags=30%, list=19%, signal=25%	13731/12317/14645/14824/14268/11606/78560/20315/319480/13197/20351/108911/11857/18643/13642/54132/12512/20347/13001/70445/14775/20130/13179/15368/21813/20971/11651/16398/69216/108151/13641/21825/114886/64074/328949/83409/20349/13614/80837/18613/22411/23871/11745/30955/20360/12261/12215/13618/16600/13036/11845/20563/12721/16414/241639/20401/18187/76441/18479/76905/20358/12554/15507/320924/11596/16400/384009/54357/16776/21808/16421/20354/15370/16416/14119/18591/192897/11475/11826/20682/21418/20620/20665/13078/16590/14462/53868/16819
GO:0007507	heart development	362	-0.438042459231197	-1.52196114965441	7.57983350031759e-06	0.000427054710165621	0.000322505595222843	1511	tags=22%, list=13%, signal=19%	17967/21813/16007/50490/17390/13837/22003/21825/77609/14734/15901/74116/12192/13614/22411/268977/244431/215798/11421/14707/13866/17938/17069/22761/30794/20319/26417/76365/18213/18552/22413/20563/17691/67603/18595/13388/333654/22329/268902/18187/73181/18596/14082/18479/20677/15205/73713/74103/19735/100705/24131/17880/21808/14200/16373/14609/14726/74407/11607/211323/18591/15902/13052/53318/21677/18605/18712/71461/11622/19664/13511/20682/252973/13867/109620/21418/22138/14462
GO:0046034	ATP metabolic process	140	-0.52799224622791	-1.77429234111388	8.08434656668971e-06	0.000435675981278778	0.000329016255580266	2253	tags=39%, list=20%, signal=32%	226646/68197/66218/66416/107197/66046/75406/11639/225913/18642/68202/13808/16418/243853/58805/271639/18746/13806/18641/18655/66091/66916/17995/67264/407785/11674/68342/52815/67130/78830/54403/23959/18648/66377/103988/17991/12495/15937/225887/18439/17869/67184/26380/15481/104130/11717/50799/54405/14433/209558/11931/110935/18605/22228/11676
GO:0006119	oxidative phosphorylation	95	-0.57770740413965	-1.8790352885153	8.39145922584791e-06	0.000445308093883337	0.00033629028894143	2373	tags=53%, list=21%, signal=42%	230075/12866/12867/226646/20463/12850/68197/13063/66218/66416/107197/66046/66142/75406/11639/66694/68202/22272/58805/66383/66091/12869/66916/17995/102060/12861/12868/67264/66576/407785/12865/66152/68342/67130/108037/67892/66377/14004/17991/225887/12857/67530/17869/67184/12859/104130/66594/54405/67267/103172
GO:0030595	leukocyte chemotaxis	115	-0.552570317320229	-1.82365873969735	8.44873985733016e-06	0.000445308093883337	0.00033629028894143	2149	tags=41%, list=19%, signal=33%	12317/12772/17965/20315/13123/20496/277360/63873/11689/57257/20308/17390/21825/217835/13614/56221/104099/16149/12261/12215/13143/21930/18081/13618/268373/26417/14127/20563/12721/16414/16172/27226/20304/106512/20305/227541/66102/57266/18591/14456/13052/18578/14254/17319/19242/16590/20309
GO:0007162	negative regulation of cell adhesion	209	-0.487286583322217	-1.66798676893492	8.62234308446962e-06	0.000445308093883337	0.00033629028894143	1789	tags=27%, list=16%, signal=23%	63873/94185/65960/12161/14634/54712/14960/16923/208177/17390/20971/11651/21825/16190/21672/20349/19260/12842/242202/16149/13866/100182/16600/15040/217303/16950/15007/14870/50706/14204/11847/17387/11815/20358/12554/15170/15507/140570/11596/208936/27205/13838/20354/114774/17829/12527/12231/13867/20733/12550/13078/17075/12484/76509/235611/53624/15930
GO:0001503	ossification	241	-0.478005053161158	-1.6445601592242	8.60499430562763e-06	0.000445308093883337	0.00033629028894143	1752	tags=28%, list=15%, signal=24%	243853/11689/212943/65960/74442/12161/271639/18442/14634/12609/16007/17390/11651/19228/57295/225998/14734/12843/15951/15901/22057/269941/338352/76566/21847/12842/22411/22417/21930/100038882/20319/26417/15081/16478/14560/18439/21934/14758/16009/12167/17387/215653/16477/107250/12571/16011/12310/20354/14200/14609/114584/14119/11647/15902/110935/18605/11622/19664/20682/22337/21418/19242/17002/21990/14219/235611/11839
GO:0098773	skin epidermis development	80	-0.586223185942778	-1.87244382834944	8.76611481025077e-06	0.000446802640795406	0.000337418949344867	905	tags=24%, list=8%, signal=22%	16600/381269/13388/241639/16011/16776/21808/54135/14160/319530/55948/21420/19664/20682/29820/12550/14368/12560/12023
GO:0043065	positive regulation of apoptotic process	404	-0.436641078730917	-1.51792301558879	8.83151649817462e-06	0.000446802640795406	0.000337418949344867	1942	tags=26%, list=17%, signal=22%	13197/66494/67731/16828/56213/27279/12905/23988/194655/14797/18779/27056/107771/23882/18783/12018/171543/271639/19045/22035/70445/11603/58203/64294/72930/17172/67379/15368/107449/16007/15510/50490/17390/16331/11651/13033/21825/51800/14745/224045/26943/22187/338352/12028/17872/13605/22411/13040/68949/100042784/242202/11421/20345/12261/29816/276770/13143/14809/231002/20319/13036/18213/18439/17869/20563/21987/17691/67603/11910/16009/56847/12167/73181/18596/14082/21817/22038/21664/215653/20304/21809/20677/227541/13983/11596/13841/14694/21808/114774/15370/73246/21973/12759/21419/11622/13653/22337/15375/21418/19242/13078/14219/12484/16819/15930
GO:0050878	regulation of body fluid levels	165	-0.504526747237508	-1.71317096871949	1.11910315178771e-05	0.000533510906400331	0.000402899788553529	1357	tags=25%, list=12%, signal=23%	14678/21825/21672/73182/19116/67443/13614/545156/12495/13618/268373/27973/14127/26362/11891/18595/22320/18102/12671/15170/19124/208936/13057/14609/14726/11821/16416/18591/216233/16534/14456/12527/110935/18605/11826/22337/101772/14368/21990/11830/12443/12994
GO:1900120	regulation of receptor binding	12	0.802218929514208	2.36654148748861	1.14551374702436e-05	0.000539237818544113	0.000407224670508356	979	tags=42%, list=9%, signal=38%	227120/17395/53313/12064/16948
GO:0007605	sensory perception of sound	83	-0.580063325509961	-1.86140752221302	1.1528682687712e-05	0.000539237818544113	0.000407224670508356	1114	tags=28%, list=10%, signal=25%	12842/218518/15212/109205/71960/68955/76365/17869/26563/12815/20776/11994/16536/16450/15451/78286/216892/110935/18605/98845/21418/12550/16590
GO:0040013	negative regulation of locomotion	217	-0.477495764774364	-1.63849863903263	1.19870961714998e-05	0.000555439465591553	0.000419459922105508	2149	tags=31%, list=19%, signal=26%	260315/12317/77125/18183/105171/17965/20315/13197/20351/23988/11857/12512/20347/13001/20130/13179/56320/21838/208177/11651/69216/22003/12552/108151/21825/114886/192662/26356/328949/20349/217835/22411/16149/20360/22417/21930/20319/16600/217303/69550/12798/259302/14870/20563/353156/16009/268902/11815/20358/16011/14766/14739/11596/13838/20354/12741/211323/18591/13134/19281/17319/20733/19242/12550/17470/13078/12739/14462
GO:0030323	respiratory tube development	137	-0.526545375225112	-1.76688224545058	1.23641070724778e-05	0.000567604100605045	0.000428646480085804	1629	tags=28%, list=14%, signal=25%	19045/14634/17172/12724/16598/21813/22032/14734/15901/76123/11421/52377/26417/114142/13036/16950/18552/22413/15483/18595/18596/17387/21809/16011/15205/320924/16400/16776/14726/74407/207920/71461/19664/20682/252973/15375/16772/14219/18667
GO:0033993	response to lipid	417	-0.425000476909458	-1.47891183169027	1.52345275810544e-05	0.000651144721955757	0.000491735159762347	1934	tags=23%, list=17%, signal=20%	12034/67731/210044/24045/74551/13123/20496/81601/243853/51788/246257/19385/233571/12161/11655/20846/15368/20393/21813/13132/17390/18245/11651/78894/225998/13837/14228/21672/14745/67017/214855/214601/22169/207798/17975/19260/12192/20249/11421/18035/77134/13618/26417/16600/13036/16145/18439/67184/26380/97165/26362/14870/21934/12514/12952/73181/18596/22038/18479/19885/19659/21809/100689/11928/67606/13983/18491/66102/74053/107476/21808/15370/11607/18828/216233/11647/18578/21677/12475/18712/71461/17319/11622/11826/20682/22337/15375/21418/18430/17002/20309/18667/11839/114479/22227/15930
GO:0048863	stem cell differentiation	143	-0.520400758880105	-1.75371952813798	1.75959100573648e-05	0.000745645487730042	0.000563100783392233	1651	tags=26%, list=15%, signal=22%	17192/20347/16923/21813/108151/13641/70769/20349/13614/20360/13618/20319/26417/76365/26380/216848/18595/18187/12571/20358/15205/16776/21808/20354/271849/211323/21420/21677/19664/20682/15375/21418/19242/20665/16664/17075/16590
GO:0030239	myofibril assembly	36	-0.681848313602774	-1.9346745145012	1.84033836609828e-05	0.000754082447860766	0.000569472254737849	1423	tags=44%, list=13%, signal=39%	11465/22003/68794/12372/13614/13007/18595/18596/74103/24131/98932/21957/22138/16669/11459/16691
GO:0051347	positive regulation of transferase activity	261	-0.462991514979051	-1.5956392938502	1.81021901646627e-05	0.000754082447860766	0.000569472254737849	1470	tags=23%, list=13%, signal=20%	16007/50490/11651/15519/21825/22032/20510/19116/13614/13605/242202/16149/30955/13866/238896/268373/26417/18768/16600/217303/16145/18148/18213/18439/17869/26362/21934/11682/26563/21987/18595/106344/26564/18596/18479/215653/15516/11596/217410/21808/13838/11607/211323/16416/18591/66412/14456/14254/19699/18712/17319/252973/13867/17002/17470/12484/16590/12443/75104
GO:0006936	muscle contraction	157	-0.507300035837463	-1.71542624515611	2.35079087890454e-05	0.000917733950992813	0.000693059523933979	1979	tags=36%, list=17%, signal=30%	56188/17131/11443/17904/17929/63873/243853/271639/11603/13806/56320/16398/22003/407785/11674/12372/13614/68949/242202/12295/12296/29856/13618/12723/12315/71960/12494/20192/20266/333654/11847/12671/11928/12310/16508/19735/11931/17880/17540/114774/15370/232975/18578/11475/12291/14254/217154/21957/13511/109620/22004/22138/18430/11937/14219/16590
GO:0060537	muscle tissue development	256	-0.466319959570587	-1.6070151548068	2.4300871130318e-05	0.000941279055188411	0.000710840449099845	1185	tags=20%, list=10%, signal=19%	53376/74116/13614/13007/244431/17938/17069/22761/114142/268859/58859/71960/76365/17869/22413/17691/18595/11910/13388/333654/18596/14082/66797/18479/286940/67267/16011/74103/19735/17880/21808/241226/14200/16373/14609/15370/14049/211323/15902/13052/18712/21419/19664/13511/20682/13867/14281/13653/109620/22138/12023/11459
GO:0052547	regulation of peptidase activity	204	-0.470834032804936	-1.6098962964048	2.69103955063851e-05	0.00102632108400505	0.000775062970171754	2221	tags=36%, list=20%, signal=30%	16792/69538/21859/217011/13063/19188/14824/225896/13010/18567/226691/236312/12955/66494/12905/107771/100040462/12018/22035/14775/20846/15950/16007/15510/11651/13033/68510/69216/79201/23980/21825/14734/51800/15951/20510/66340/12028/74116/19186/100038417/13040/52377/21858/29816/20319/16600/13036/13014/17869/67184/14082/226695/14433/381308/11596/13841/171580/14694/13838/15370/14456/12836/55948/20732/11826/170721/20724/20733/12550/17002/15511/12739/14038/67701
GO:0003073	regulation of systemic arterial blood pressure	55	-0.627992514279232	-1.90937455036732	2.93506499307689e-05	0.0010854349555718	0.000819704918572618	1204	tags=40%, list=11%, signal=36%	22003/13809/13614/11421/12873/29856/15937/13618/50706/12671/12310/13057/14609/11607/18591/16534/14456/78286/66259/11622/18430/56485
GO:0071695	anatomical structure maturation	156	-0.513235304274422	-1.73484587399443	2.95245779588084e-05	0.0010854349555718	0.000819704918572618	1536	tags=28%, list=14%, signal=24%	17172/16598/17390/11651/19228/237625/23980/56419/12259/67017/76566/13614/14025/13618/12266/68955/381269/241639/54352/66797/12577/11735/15205/57764/12310/13983/624219/16536/21808/20354/14609/18591/15902/18605/81879/19664/15375/12560/20665/12023/18667/235611/14462
GO:0002521	leukocyte differentiation	378	-0.430446488413688	-1.49698435237147	3.28667586813698e-05	0.00117331398616092	0.000886069902714248	2132	tags=29%, list=19%, signal=24%	77125/16431/12520/12772/12326/226691/12051/236312/12262/14977/17131/14367/66494/22041/27362/20351/277360/20442/18987/81601/12151/107771/100040462/23882/12018/14634/107173/20130/104709/14960/16923/20308/15950/21813/233328/16331/102545/14961/15519/237625/16190/14734/56419/21672/15951/20227/11461/21985/12028/19260/21847/12192/12522/14025/16149/13866/22417/21930/18081/22761/22042/16145/16950/14127/17869/26362/16658/21934/14204/13388/246779/26564/18102/17387/14082/215653/20304/16477/19885/19659/226695/20677/12571/15170/15507/381308/11596/22177/16364/16450/65963/14104/16416/12482/14456/15902/320910/18605/22228/66058/11622/19664/14281/13653/14012/17068/12484/16590/14462
GO:0033627	cell adhesion mediated by integrin	55	-0.624661124214242	-1.899245653505	3.71428556130374e-05	0.00128779215475132	0.000972522174571763	812	tags=33%, list=7%, signal=31%	16408/16414/241639/107581/242594/20304/15170/16400/27205/21808/241226/16421/17829/16416/192897/320910/13078/12484
GO:0021782	glial cell development	83	-0.562524343893391	-1.80512540459364	4.18252457389548e-05	0.00140638719755685	0.00106208345082052	1754	tags=34%, list=16%, signal=29%	15461/243914/17172/11651/12259/224045/215798/13866/26417/18213/14758/26563/13388/26564/66797/20677/232232/11596/211323/18591/192897/12759/15902/23928/18605/13867/101772/20665
GO:0042692	muscle cell differentiation	263	-0.450208103825974	-1.55237269620245	4.19817073897568e-05	0.00140638719755685	0.00106208345082052	2223	tags=29%, list=20%, signal=24%	106628/50876/19205/17996/70103/12520/15078/11606/234839/14381/20315/11443/11537/17929/23988/13642/18209/243853/234214/14775/225518/50490/11651/11465/22003/16190/68794/12372/74116/13614/13007/22417/276770/17938/18081/16773/13618/226101/58859/12266/15081/76365/17869/17691/18595/13388/73181/18596/17387/66797/18479/79362/16011/15205/74103/19735/24131/17880/241226/98932/14200/16373/211323/18591/15902/13052/12527/21957/19241/20682/22138/16772/12023/16590/16669/11459/16691
GO:0048589	developmental growth	461	-0.413580395582747	-1.4416400896241	4.51814659522443e-05	0.00147374808020544	0.00111295342376823	2133	tags=26%, list=19%, signal=22%	14824/12520/15078/14268/93674/74178/11606/14381/17131/20315/14732/28146/20351/20751/27279/20496/23988/21849/13870/243853/14451/17919/20347/24075/271639/14634/94045/234214/11603/18746/14775/17967/56320/16598/21813/11651/57295/68510/108151/21825/77609/18208/407785/13798/231507/19116/20349/14571/74116/12192/13614/29862/81907/14025/22411/217340/20360/17938/57138/17069/21930/94229/18081/20319/12266/15081/18213/26380/22413/20563/50706/67603/18595/65086/13388/333654/12167/18187/18596/66797/12577/18479/244667/11815/20358/11994/19735/17756/13841/100705/211652/21808/20354/14609/211323/16917/216233/232975/13052/12527/21420/18605/18712/71461/11622/19664/20682/252973/22138/19242/70800/12550/329252/20665/22350/14462/11839/12945
GO:0045785	positive regulation of cell adhesion	315	-0.43536784831675	-1.50787961399157	4.69590503057674e-05	0.00151959075817748	0.00114757315701095	2705	tags=37%, list=24%, signal=29%	110253/18453/18950/18106/22361/13482/17886/328365/216805/20963/14114/18754/21754/19271/21687/12394/17684/16456/170758/246707/13731/12317/12520/12772/56348/14268/234839/14115/17131/20315/14732/277360/13642/81601/11689/12151/74199/57257/12512/14634/14999/20130/104709/15894/14960/56320/21838/21813/16007/15510/13132/20971/14961/16398/22003/15519/13641/21825/16190/64074/20227/78317/11461/19260/12522/23871/14969/16149/13866/12261/22417/94214/20908/18081/16773/22042/15040/58859/76365/15007/16408/18552/110351/12721/14204/16414/241639/22329/107581/14082/21817/20304/11735/244667/20677/12571/12554/15205/15170/14766/12310/11596/16400/54357/27205/21808/13838/114774/14726/211323/16416/18591/19242/16772/12550/12484/14462
GO:0001764	neuron migration	118	-0.522654876909379	-1.72674761811111	4.86639950782797e-05	0.00154664158716738	0.00116800155528638	1536	tags=27%, list=14%, signal=24%	17172/12386/15519/18208/20349/12028/226778/76454/270120/18213/26362/320772/18187/668303/244667/20358/14766/140570/13983/13176/16400/319387/14609/67703/211323/16917/80883/12661/14456/19699/12550/14462
GO:0007613	memory	81	-0.568024935695431	-1.81751324923578	4.96424246089541e-05	0.00156768879752353	0.00118389610683238	1238	tags=27%, list=11%, signal=24%	20510/53328/60525/545156/242202/16440/73181/94109/16400/16536/241226/211323/16917/232975/66259/19699/210274/13653/19242/18430/20620/16819
GO:0014070	response to organic cyclic compound	395	-0.424304311612601	-1.47534792109972	5.08447962357799e-05	0.00159549683377846	0.00120489633717967	1945	tags=22%, list=17%, signal=19%	118445/12034/67731/210044/74551/13123/19361/81601/243853/51788/19385/233571/14276/11655/94045/20846/17967/20393/21813/13132/17390/18245/11651/20501/78894/14228/67017/20510/11461/207798/12192/23959/12522/30955/18035/26417/27973/18148/18439/26380/97165/16440/11682/12952/14400/73181/21817/18479/19885/21809/12571/16011/11928/67606/13983/18491/13849/12683/319387/16536/100705/13385/107476/14675/21808/442827/11607/18591/216233/11647/18605/18712/16371/11622/11826/15122/13653/22337/15375/18430/12550/22350/13078/17068/18667/11839/114479/76507
GO:0007229	integrin-mediated signaling pathway	71	-0.592366291098666	-1.86262707792187	5.48487553784033e-05	0.00166834435071241	0.00125990973768796	2275	tags=45%, list=20%, signal=36%	16399/13731/14268/319480/108911/57257/12512/21838/13132/16398/56419/104099/16773/100038882/16950/16408/14127/18552/16414/241639/242594/16400/22177/16776/241226/16421/16416/192897/320910/19242/16772/14219
GO:0033002	muscle cell proliferation	160	-0.497643209256449	-1.68228779697863	6.15823339499515e-05	0.00180931244820852	0.00136636682411789	1515	tags=29%, list=13%, signal=25%	15368/17967/18131/21813/17390/11651/270190/16398/22003/14678/21825/13614/16600/58859/17869/22413/14870/16009/18596/21817/18479/20304/11815/21809/12797/12554/16011/100689/13983/14739/11596/21808/13057/14609/11607/211323/16416/18591/16534/15902/13052/14254/18605/18712/19664/13653
GO:0090130	tissue migration	211	-0.466803104193964	-1.59849248640534	6.20377402572505e-05	0.00180931244820852	0.00136636682411789	2173	tags=28%, list=19%, signal=23%	13731/12317/14645/14824/11606/78560/20315/13197/20351/18643/13642/12512/13001/14775/20130/13179/15368/21813/11651/16398/69216/21825/64074/328949/80837/18613/23871/11745/30955/12215/16600/13036/11845/20563/12721/16414/241639/20401/76441/76905/12554/15507/320924/11596/16400/384009/54357/21808/15370/16416/18591/11826/20682/252973/20620/13078/16590/14462/53868/16819
GO:0090132	epithelium migration	211	-0.466803104193964	-1.59849248640534	6.20377402572505e-05	0.00180931244820852	0.00136636682411789	2173	tags=28%, list=19%, signal=23%	13731/12317/14645/14824/11606/78560/20315/13197/20351/18643/13642/12512/13001/14775/20130/13179/15368/21813/11651/16398/69216/21825/64074/328949/80837/18613/23871/11745/30955/12215/16600/13036/11845/20563/12721/16414/241639/20401/76441/76905/12554/15507/320924/11596/16400/384009/54357/21808/15370/16416/18591/11826/20682/252973/20620/13078/16590/14462/53868/16819
GO:0033674	positive regulation of kinase activity	207	-0.463876873635428	-1.58738375810129	6.20377402572505e-05	0.00180931244820852	0.00136636682411789	1470	tags=23%, list=13%, signal=21%	16007/50490/11651/15519/21825/22032/20510/19116/13614/13605/242202/16149/30955/13866/268373/217303/16145/18148/18213/18439/26362/21934/11682/26563/21987/18595/26564/18596/18479/215653/15516/11596/21808/13838/211323/16416/18591/14456/14254/19699/18712/17319/13867/17002/12484/16590/12443/75104
GO:0030278	regulation of ossification	76	-0.564870053612006	-1.79236163311072	6.93685340733013e-05	0.00199958832520598	0.00151006043879273	1751	tags=34%, list=15%, signal=29%	11689/212943/74442/12161/271639/18442/16007/269941/338352/76566/22417/100038882/26417/18439/14758/12167/12310/14609/14119/18605/19664/20682/22337/21418/19242/21990
GO:0003013	circulatory system process	286	-0.443030135807248	-1.53189515274163	7.17757555270982e-05	0.00205701847342979	0.00155343086346144	1661	tags=27%, list=15%, signal=24%	12161/271639/18442/11603/14775/15894/15368/16598/330064/50490/17390/11651/11610/22003/26457/23980/14678/12843/18627/20510/13809/20525/13614/68949/104099/242202/244431/11421/12873/12296/29856/15937/13618/12315/76365/12494/20563/20266/50706/13388/333654/54352/26357/12671/11928/12310/16508/13983/19735/11596/233765/11931/17540/21808/13057/16373/14609/11607/12741/18591/232975/16534/14456/15902/13052/18578/11475/12291/78286/66259/11622/13511/109620/27375/22138/18430/14219/56485
